image,sex,emotion,age,face_direction
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_13.jpg,FEMALE,NEUTRAL,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_130.jpg,FEMALE,NEUTRAL,YOUNG,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_131.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_132.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_137.jpg,FEMALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_138.jpg,FEMALE,HAPPINESS,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_139.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_14.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_144.jpg,FEMALE,NEUTRAL,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_145.jpg,FEMALE,NEUTRAL,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_146.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_147.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_15.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_152.jpg,FEMALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_153.jpg,FEMALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_16.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_160.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_161.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_164.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_165.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_166.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_167.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_170.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_18.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_183.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_184.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_185.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_188.jpg,FEMALE,NEUTRAL,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_19.jpg,FEMALE,NEUTRAL,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_191.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_2.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_22.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_23.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_24.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_25.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_29.jpg,FEMALE,SADNESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_32.jpg,FEMALE,SADNESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_33.jpg,FEMALE,SADNESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_37.jpg,FEMALE,SADNESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_38.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_39.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_43.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_44.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_45.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_46.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_58.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_59.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_60.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_61.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_62.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_63.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_64.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_65.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_66.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_68.jpg,FEMALE,NEUTRAL,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_69.jpg,FEMALE,NEUTRAL,YOUNG,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_73.jpg,FEMALE,NEUTRAL,YOUNG,DOWN
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_74.jpg,FEMALE,NEUTRAL,YOUNG,UP
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_75.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_76.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_77.jpg,FEMALE,ANGER,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_78.jpg,FEMALE,ANGER,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_81.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_82.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_83.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_84.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_85.jpg,FEMALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_96.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_97.jpg,FEMALE,NEUTRAL,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_98.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_99.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_1.jpg,MALE,HAPPINESS,YOUNG,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_101.jpg,MALE,SADNESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_103.jpg,MALE,SADNESS,YOUNG,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_104.jpg,MALE,SURPRISE,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_105.jpg,MALE,SURPRISE,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_106.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_107.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_108.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_109.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_11.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_110.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_112.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_118.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_12.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_120.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_122.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_127.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_13.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_145.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_147.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_148.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_150.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_151.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_152.jpg,MALE,NEUTRAL,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_154.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_155.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_156.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_157.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_16.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_160.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_161.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_165.jpg,MALE,SURPRISE,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_166.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_167.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_168.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_169.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_17.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_170.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_171.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_174.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_175.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_176.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_177.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_179.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_180.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_183.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_184.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_188.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_189.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_190.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_191.jpg,MALE,ANGER,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_192.jpg,MALE,ANGER,MIDDLE,RIGHT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_194.jpg,MALE,ANGER,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_195.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_196.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_197.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_198.jpg,MALE,SURPRISE,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_199.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_20.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_200.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_22.jpg,MALE,HAPPINESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_23.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_24.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_25.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_26.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_27.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_29.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_3.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_30.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_33.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_34.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_35.jpg,MALE,SURPRISE,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_37.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_38.jpg,MALE,SURPRISE,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_39.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_4.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_40.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_41.jpg,MALE,SADNESS,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_42.jpg,MALE,SADNESS,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_43.jpg,MALE,NEUTRAL,MIDDLE,LEFT
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_44.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_45.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_47.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_48.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL
