image,sex,emotion,age,face_direction,sex_cat,emotion_cat,age_cat,face_dir_cat
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_170.jpg,MALE,SADNESS,MIDDLE,FRONTAL,1,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_171.jpg,MALE,SADNESS,MIDDLE,FRONTAL,1,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_174.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_175.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_176.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_177.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_179.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_180.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_183.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_184.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_188.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_189.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_190.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_191.jpg,MALE,ANGER,MIDDLE,RIGHT,1,0,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_192.jpg,MALE,ANGER,MIDDLE,RIGHT,1,0,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_194.jpg,MALE,ANGER,MIDDLE,FRONTAL,1,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_195.jpg,MALE,SADNESS,MIDDLE,FRONTAL,1,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_196.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_197.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_198.jpg,MALE,SURPRISE,MIDDLE,FRONTAL,1,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_199.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_20.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_200.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_23.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_24.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_26.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_27.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_29.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_3.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_35.jpg,MALE,SURPRISE,MIDDLE,FRONTAL,1,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_37.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_38.jpg,MALE,SURPRISE,MIDDLE,FRONTAL,1,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_4.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_41.jpg,MALE,SADNESS,MIDDLE,FRONTAL,1,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_42.jpg,MALE,SADNESS,MIDDLE,LEFT,1,5,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_45.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_48.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_49.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_55.jpg,MALE,SADNESS,MIDDLE,RIGHT,1,5,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_6.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_63.jpg,MALE,SURPRISE,MIDDLE,FRONTAL,1,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_80.jpg,MALE,SADNESS,MIDDLE,FRONTAL,1,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_82.jpg,MALE,SADNESS,MIDDLE,FRONTAL,1,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_83.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_86.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_92.jpg,MALE,SADNESS,MIDDLE,FRONTAL,1,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_93.jpg,MALE,SADNESS,MIDDLE,FRONTAL,1,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_94.jpg,MALE,SADNESS,MIDDLE,FRONTAL,1,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_95.jpg,MALE,HAPPINESS,MIDDLE,FRONTAL,1,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_200.jpg,MALE,SADNESS,MIDDLE,FRONTAL,1,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AnupamKher/Misc/images/AnupamKher_200.jpg,MALE,SADNESS,MIDDLE,FRONTAL,1,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/AmitabhBachchan/Anand/images/Amitabh_299.jpg,MALE,SADNESS,YOUNG,DOWN,1,5,2,0
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_199.jpg,FEMALE,SADNESS,YOUNG,RIGHT,0,5,2,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_1.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_100.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_11.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_12.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_120.jpg,FEMALE,SURPRISE,MIDDLE,FRONTAL,0,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_125.jpg,FEMALE,SURPRISE,MIDDLE,FRONTAL,0,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_129.jpg,FEMALE,NEUTRAL,MIDDLE,LEFT,0,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_13.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_130.jpg,FEMALE,NEUTRAL,MIDDLE,FRONTAL,0,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_133.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_135.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_137.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_138.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_144.jpg,FEMALE,SADNESS,MIDDLE,LEFT,0,5,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_15.jpg,FEMALE,NEUTRAL,MIDDLE,FRONTAL,0,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_151.jpg,FEMALE,HAPPINESS,MIDDLE,RIGHT,0,3,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_154.jpg,FEMALE,HAPPINESS,MIDDLE,LEFT,0,3,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_156.jpg,FEMALE,HAPPINESS,MIDDLE,FRONTAL,0,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_161.jpg,FEMALE,HAPPINESS,MIDDLE,FRONTAL,0,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_162.jpg,FEMALE,NEUTRAL,MIDDLE,FRONTAL,0,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_164.jpg,FEMALE,HAPPINESS,MIDDLE,RIGHT,0,3,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_165.jpg,FEMALE,HAPPINESS,MIDDLE,FRONTAL,0,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_17.jpg,FEMALE,NEUTRAL,MIDDLE,FRONTAL,0,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_171.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_172.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_174.jpg,FEMALE,HAPPINESS,MIDDLE,FRONTAL,0,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_18.jpg,FEMALE,NEUTRAL,MIDDLE,FRONTAL,0,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_180.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_185.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_187.jpg,FEMALE,ANGER,MIDDLE,FRONTAL,0,0,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_19.jpg,FEMALE,HAPPINESS,MIDDLE,UP,0,3,0,4
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_192.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_193.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_195.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_199.jpg,FEMALE,SADNESS,MIDDLE,RIGHT,0,5,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_21.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_22.jpg,FEMALE,HAPPINESS,MIDDLE,FRONTAL,0,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_24.jpg,FEMALE,NEUTRAL,MIDDLE,FRONTAL,0,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_28.jpg,FEMALE,SADNESS,MIDDLE,LEFT,0,5,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_29.jpg,FEMALE,SADNESS,MIDDLE,LEFT,0,5,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_30.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_35.jpg,FEMALE,SADNESS,MIDDLE,LEFT,0,5,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_36.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_38.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_4.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_42.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_44.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_45.jpg,FEMALE,NEUTRAL,MIDDLE,FRONTAL,0,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_49.jpg,FEMALE,NEUTRAL,MIDDLE,FRONTAL,0,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_5.jpg,FEMALE,NEUTRAL,MIDDLE,LEFT,0,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_54.jpg,FEMALE,NEUTRAL,MIDDLE,RIGHT,0,4,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_55.jpg,FEMALE,NEUTRAL,MIDDLE,UP,0,4,0,4
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_66.jpg,FEMALE,NEUTRAL,MIDDLE,RIGHT,0,4,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_7.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_73.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_78.jpg,FEMALE,HAPPINESS,MIDDLE,FRONTAL,0,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_79.jpg,FEMALE,HAPPINESS,MIDDLE,FRONTAL,0,3,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_81.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_84.jpg,FEMALE,SADNESS,MIDDLE,FRONTAL,0,5,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_85.jpg,FEMALE,SURPRISE,MIDDLE,FRONTAL,0,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_88.jpg,FEMALE,SADNESS,MIDDLE,RIGHT,0,5,0,3
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_90.jpg,FEMALE,NEUTRAL,MIDDLE,FRONTAL,0,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_98.jpg,FEMALE,SURPRISE,MIDDLE,FRONTAL,0,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_199.jpg,FEMALE,NEUTRAL,MIDDLE,LEFT,0,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/NarasimhaNaidu/images/Simran_33.jpg,FEMALE,FEAR,YOUNG,FRONTAL,0,2,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/NarasimhaNaidu/images/Simran_38.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/NarasimhaNaidu/images/Simran_53.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/NarasimhaNaidu/images/Simran_58.jpg,FEMALE,SURPRISE,YOUNG,FRONTAL,0,6,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/NarasimhaNaidu/images/Simran_62.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/NarasimhaNaidu/images/Simran_68.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/NarasimhaNaidu/images/Simran_198.jpg,FEMALE,NEUTRAL,YOUNG,UP,0,4,2,4
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/KalisundamRaa/images/Simran_269.jpg,FEMALE,SADNESS,YOUNG,UP,0,5,2,4
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Avinash/Apthamithra/images/Avinash_103.jpg,MALE,ANGER,MIDDLE,LEFT,1,0,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Avinash/Apthamithra/images/Avinash_21.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Avinash/Apthamithra/images/Avinash_33.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Avinash/Apthamithra/images/Avinash_65.jpg,MALE,NEUTRAL,MIDDLE,FRONTAL,1,4,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Avinash/Apthamithra/images/Avinash_66.jpg,MALE,SURPRISE,MIDDLE,FRONTAL,1,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Avinash/Apthamithra/images/Avinash_68.jpg,MALE,SURPRISE,MIDDLE,FRONTAL,1,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Avinash/Apthamithra/images/Avinash_77.jpg,MALE,NEUTRAL,MIDDLE,LEFT,1,4,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Avinash/Apthamithra/images/Avinash_78.jpg,MALE,SURPRISE,MIDDLE,LEFT,1,6,0,2
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Avinash/Apthamithra/images/Avinash_79.jpg,MALE,FEAR,MIDDLE,FRONTAL,1,2,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Avinash/Apthamithra/images/Avinash_8.jpg,MALE,SURPRISE,MIDDLE,FRONTAL,1,6,0,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/NarasimhaNaidu/images/Simran_33.jpg,FEMALE,FEAR,YOUNG,FRONTAL,0,2,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/NarasimhaNaidu/images/Simran_38.jpg,FEMALE,HAPPINESS,YOUNG,FRONTAL,0,3,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/NarasimhaNaidu/images/Simran_53.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/NarasimhaNaidu/images/Simran_58.jpg,FEMALE,SURPRISE,YOUNG,FRONTAL,0,6,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/NarasimhaNaidu/images/Simran_62.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/NarasimhaNaidu/images/Simran_68.jpg,FEMALE,SADNESS,YOUNG,FRONTAL,0,5,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/Simran/NarasimhaNaidu/images/Simran_198.jpg,FEMALE,NEUTRAL,YOUNG,UP,0,4,2,4
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/HumApkeHaiKoun/images/MadhuriDixit_108.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
/home/shangeth/Desktop/Projects-DL/FaceDetection/IMFDB_final/MadhuriDixit/HumApkeHaiKoun/images/MadhuriDixit_13.jpg,FEMALE,NEUTRAL,YOUNG,FRONTAL,0,4,2,1
