,name,c1,c2,c3,c4,movie,actor,sex,emotion,age,face_direction
102,Nagarjuna_154.jpg,60,41,18,57,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
103,Nagarjuna_155.jpg,32,30,76,88,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
104,Nagarjuna_156.jpg,42,41,77,100,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
105,Nagarjuna_158.jpg,60,40,20,46,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
106,Nagarjuna_161.jpg,46,36,89,89,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
107,Nagarjuna_162.jpg,53,34,91,85,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
108,Nagarjuna_163.jpg,27,40,23,46,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
109,Nagarjuna_164.jpg,111,48,67,93,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
110,Nagarjuna_165.jpg,109,40,67,88,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,UP
111,Nagarjuna_166.jpg,39,40,57,76,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,UP
112,Nagarjuna_169.jpg,149,51,32,41,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
113,Nagarjuna_170.jpg,167,62,73,66,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,DOWN
114,Nagarjuna_171.jpg,83,48,81,77,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
115,Nagarjuna_172.jpg,84,40,80,78,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,UP
116,Nagarjuna_173.jpg,141,27,79,115,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
117,Nagarjuna_174.jpg,209,32,31,46,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
118,Nagarjuna_175.jpg,167,35,33,53,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
119,Nagarjuna_176.jpg,189,36,34,55,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
120,Nagarjuna_177.jpg,152,29,41,52,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
121,Nagarjuna_178.jpg,171,24,40,59,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
122,Nagarjuna_179.jpg,69,40,69,87,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
123,Nagarjuna_180.jpg,61,40,73,85,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
124,Nagarjuna_181.jpg,66,32,67,91,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
125,Nagarjuna_182.jpg,234,92,26,55,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
126,Nagarjuna_183.jpg,161,27,88,103,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
127,Nagarjuna_184.jpg,158,25,89,107,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
128,Nagarjuna_185.jpg,197,30,34,71,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
129,Nagarjuna_186.jpg,218,39,30,44,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
130,Nagarjuna_187.jpg,184,33,50,70,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
131,Nagarjuna_188.jpg,189,33,16,23,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
132,Nagarjuna_189.jpg,179,28,50,71,Annamayya,Nagarjuna,MALE,HAPPINESS,MIDDLE,FRONTAL
133,Nagarjuna_190.jpg,96,69,26,34,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
134,Nagarjuna_191.jpg,163,49,27,37,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
135,Nagarjuna_192.jpg,152,37,54,78,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
136,Nagarjuna_193.jpg,130,37,64,76,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
137,Nagarjuna_194.jpg,122,65,27,34,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
138,Nagarjuna_195.jpg,112,31,63,77,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
139,Nagarjuna_196.jpg,138,58,28,33,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
140,Nagarjuna_198.jpg,127,49,31,36,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
141,Nagarjuna_199.jpg,92,66,21,29,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
142,Nagarjuna_200.jpg,125,48,32,46,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
143,Nagarjuna_201.jpg,118,58,12,16,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
144,Nagarjuna_202.jpg,90,43,85,108,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
145,Nagarjuna_204.jpg,77,52,89,113,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
146,Nagarjuna_206.jpg,52,78,13,21,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
147,Nagarjuna_207.jpg,72,61,16,22,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
148,Nagarjuna_208.jpg,38,40,70,95,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
149,Nagarjuna_209.jpg,63,46,73,94,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
150,Nagarjuna_210.jpg,58,35,72,100,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
151,Nagarjuna_211.jpg,71,35,82,113,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
152,Nagarjuna_212.jpg,78,33,63,88,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
153,Nagarjuna_213.jpg,133,34,39,53,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
154,Nagarjuna_214.jpg,26,14,114,150,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
155,Nagarjuna_215.jpg,129,31,53,67,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
156,Nagarjuna_216.jpg,121,28,57,68,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
157,Nagarjuna_217.jpg,159,28,28,36,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
158,Nagarjuna_218.jpg,164,69,17,35,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
159,Nagarjuna_219.jpg,238,44,15,18,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
160,Nagarjuna_220.jpg,136,39,31,42,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
161,Nagarjuna_221.jpg,74,41,48,62,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
162,Nagarjuna_222.jpg,34,40,32,43,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,LEFT
163,Nagarjuna_223.jpg,194,53,45,48,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
164,Nagarjuna_224.jpg,72,64,13,18,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
165,Nagarjuna_225.jpg,185,37,52,63,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
166,Nagarjuna_226.jpg,86,46,62,91,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
167,Nagarjuna_227.jpg,158,44,49,72,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
168,Nagarjuna_228.jpg,132,41,62,71,Annamayya,Nagarjuna,MALE,DISGUST,MIDDLE,LEFT
169,Nagarjuna_229.jpg,132,80,51,62,Annamayya,Nagarjuna,MALE,DISGUST,MIDDLE,FRONTAL
170,Nagarjuna_231.jpg,136,42,13,33,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
171,Nagarjuna_232.jpg,110,36,41,55,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
172,Nagarjuna_233.jpg,163,83,68,76,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
173,Nagarjuna_234.jpg,169,51,59,81,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
174,Nagarjuna_235.jpg,169,38,39,55,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
175,Nagarjuna_236.jpg,186,37,36,55,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
176,Nagarjuna_237.jpg,23,60,45,42,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
177,Nagarjuna_239.jpg,224,47,39,48,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,DOWN
178,Nagarjuna_240.jpg,154,48,56,68,Annamayya,Nagarjuna,MALE,HAPPINESS,MIDDLE,DOWN
179,Nagarjuna_241.jpg,96,50,59,80,Annamayya,Nagarjuna,MALE,HAPPINESS,MIDDLE,FRONTAL
180,Nagarjuna_242.jpg,95,54,54,76,Annamayya,Nagarjuna,MALE,HAPPINESS,MIDDLE,FRONTAL
181,Nagarjuna_243.jpg,25,42,101,107,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
182,Nagarjuna_244.jpg,149,48,85,96,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
183,Nagarjuna_245.jpg,78,17,97,118,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
184,Nagarjuna_246.jpg,177,40,13,27,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
185,Nagarjuna_247.jpg,213,36,19,30,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
186,Nagarjuna_248.jpg,162,45,51,63,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
187,Nagarjuna_249.jpg,150,45,93,116,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
188,Nagarjuna_250.jpg,119,28,58,67,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
189,Nagarjuna_251.jpg,117,40,33,45,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
190,Nagarjuna_252.jpg,77,27,31,39,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,UP
191,Nagarjuna_254.jpg,75,50,94,103,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,DOWN
192,Nagarjuna_255.jpg,62,50,35,94,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
193,Nagarjuna_256.jpg,34,56,93,104,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,RIGHT
194,Nagarjuna_257.jpg,34,19,53,80,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
195,Nagarjuna_258.jpg,144,35,122,124,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,FRONTAL
196,Nagarjuna_259.jpg,198,31,55,83,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,UP
197,Nagarjuna_260.jpg,212,24,50,71,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,UP
198,Nagarjuna_261.jpg,73,44,81,111,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,UP
199,Nagarjuna_262.jpg,21,51,83,86,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
200,Nagarjuna_263.jpg,145,39,13,20,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
201,Nagarjuna_264.jpg,135,33,21,28,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
202,Nagarjuna_265.jpg,135,70,25,38,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
203,Nagarjuna_266.jpg,111,29,80,93,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
204,Nagarjuna_267.jpg,63,64,33,52,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,LEFT
205,Nagarjuna_268.jpg,52,49,57,67,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
206,Nagarjuna_269.jpg,96,24,17,25,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
207,Nagarjuna_270.jpg,144,28,58,75,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,FRONTAL
208,Nagarjuna_271.jpg,146,59,38,65,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,LEFT
209,Nagarjuna_272.jpg,175,56,37,42,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,DOWN
210,Nagarjuna_273.jpg,121,40,20,27,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
211,Nagarjuna_274.jpg,122,55,55,71,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
212,Nagarjuna_275.jpg,214,72,35,60,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
213,Nagarjuna_276.jpg,84,39,61,79,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,LEFT
214,Nagarjuna_277.jpg,57,51,45,68,Annamayya,Nagarjuna,MALE,SADNESS,MIDDLE,LEFT
215,Nagarjuna_278.jpg,66,21,76,101,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
216,Nagarjuna_279.jpg,94,92,51,69,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
217,Nagarjuna_280.jpg,33,57,23,39,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
218,Nagarjuna_281.jpg,144,49,65,75,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,LEFT
219,Nagarjuna_282.jpg,133,28,26,32,Annamayya,Nagarjuna,MALE,NEUTRAL,MIDDLE,UP
0,Mammukoya_1.jpg,1089,129,87,74,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,FRONTAL
1,Mammukoya_10.jpg,339,284,331,270,SubInspectorJackichan,Mammukoya,MALE,HAPPINESS,MIDDLE,FRONTAL
2,Mammukoya_12.jpg,289,251,345,304,SubInspectorJackichan,Mammukoya,MALE,HAPPINESS,MIDDLE,RIGHT
3,Mammukoya_13.jpg,592,174,240,317,SubInspectorJackichan,Mammukoya,MALE,HAPPINESS,MIDDLE,RIGHT
4,Mammukoya_14.jpg,153,362,316,234,SubInspectorJackichan,Mammukoya,MALE,HAPPINESS,MIDDLE,RIGHT
5,Mammukoya_15.jpg,430,296,311,250,SubInspectorJackichan,Mammukoya,MALE,HAPPINESS,MIDDLE,LEFT
6,Mammukoya_16.jpg,564,244,282,256,SubInspectorJackichan,Mammukoya,MALE,HAPPINESS,MIDDLE,FRONTAL
7,Mammukoya_18.jpg,351,351,301,171,SubInspectorJackichan,Mammukoya,MALE,HAPPINESS,MIDDLE,RIGHT
8,Mammukoya_19.jpg,356,326,264,232,SubInspectorJackichan,Mammukoya,MALE,SADNESS,MIDDLE,FRONTAL
9,Mammukoya_2.jpg,975,143,73,70,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,FRONTAL
10,Mammukoya_20.jpg,499,260,239,241,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,LEFT
11,Mammukoya_21.jpg,562,249,297,218,SubInspectorJackichan,Mammukoya,MALE,HAPPINESS,MIDDLE,LEFT
12,Mammukoya_22.jpg,655,147,48,59,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,RIGHT
13,Mammukoya_23.jpg,576,132,52,53,SubInspectorJackichan,Mammukoya,MALE,HAPPINESS,MIDDLE,RIGHT
14,Mammukoya_26.jpg,613,140,56,52,SubInspectorJackichan,Mammukoya,MALE,HAPPINESS,MIDDLE,RIGHT
15,Mammukoya_27.jpg,606,153,51,56,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,LEFT
16,Mammukoya_29.jpg,395,237,289,279,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,RIGHT
17,Mammukoya_34.jpg,178,222,153,144,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,RIGHT
18,Mammukoya_35.jpg,324,228,102,122,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,LEFT
19,Mammukoya_37.jpg,172,209,98,96,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,RIGHT
20,Mammukoya_38.jpg,160,179,95,93,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,UP
21,Mammukoya_39.jpg,206,188,86,102,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,UP
22,Mammukoya_4.jpg,787,149,66,66,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,FRONTAL
23,Mammukoya_40.jpg,227,236,102,61,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,FRONTAL
24,Mammukoya_41.jpg,165,245,91,75,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,LEFT
25,Mammukoya_42.jpg,228,219,66,75,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,RIGHT
26,Mammukoya_43.jpg,394,218,72,72,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,LEFT
27,Mammukoya_44.jpg,402,200,69,76,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,LEFT
28,Mammukoya_45.jpg,397,243,63,57,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,RIGHT
29,Mammukoya_48.jpg,604,203,159,151,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,FRONTAL
30,Mammukoya_6.jpg,672,167,52,55,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,FRONTAL
31,Mammukoya_7.jpg,613,161,60,60,SubInspectorJackichan,Mammukoya,MALE,DISGUST,MIDDLE,LEFT
32,Mammukoya_8.jpg,186,316,300,228,SubInspectorJackichan,Mammukoya,MALE,SADNESS,MIDDLE,FRONTAL
0,,,,,,,,,,,
1,,,,,,,,,,,
2,,,,,,,,,,,
3,,,,,,,,,,,
4,,,,,,,,,,,
5,,,,,,,,,,,
6,,,,,,,,,,,
7,,,,,,,,,,,
8,,,,,,,,,,,
9,,,,,,,,,,,
10,,,,,,,,,,,
11,,,,,,,,,,,
12,,,,,,,,,,,
13,,,,,,,,,,,
14,,,,,,,,,,,
15,,,,,,,,,,,
16,,,,,,,,,,,
17,,,,,,,,,,,
18,,,,,,,,,,,
19,,,,,,,,,,,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,,,,,,,,,,,
41,,,,,,,,,,,
42,,,,,,,,,,,
43,,,,,,,,,,,
44,,,,,,,,,,,
45,,,,,,,,,,,
46,,,,,,,,,,,
47,,,,,,,,,,,
48,,,,,,,,,,,
49,,,,,,,,,,,
50,,,,,,,,,,,
51,,,,,,,,,,,
52,,,,,,,,,,,
53,,,,,,,,,,,
54,,,,,,,,,,,
55,,,,,,,,,,,
56,,,,,,,,,,,
57,,,,,,,,,,,
58,,,,,,,,,,,
59,,,,,,,,,,,
60,,,,,,,,,,,
61,,,,,,,,,,,
62,,,,,,,,,,,
63,,,,,,,,,,,
64,,,,,,,,,,,
65,,,,,,,,,,,
66,,,,,,,,,,,
67,,,,,,,,,,,
68,,,,,,,,,,,
69,,,,,,,,,,,
70,,,,,,,,,,,
71,,,,,,,,,,,
72,,,,,,,,,,,
73,,,,,,,,,,,
74,,,,,,,,,,,
75,,,,,,,,,,,
76,,,,,,,,,,,
77,,,,,,,,,,,
78,,,,,,,,,,,
79,,,,,,,,,,,
80,,,,,,,,,,,
81,,,,,,,,,,,
82,,,,,,,,,,,
83,,,,,,,,,,,
84,,,,,,,,,,,
85,,,,,,,,,,,
86,,,,,,,,,,,
87,,,,,,,,,,,
88,,,,,,,,,,,
89,,,,,,,,,,,
90,,,,,,,,,,,
91,,,,,,,,,,,
92,,,,,,,,,,,
93,,,,,,,,,,,
94,,,,,,,,,,,
95,,,,,,,,,,,
96,,,,,,,,,,,
97,,,,,,,,,,,
98,,,,,,,,,,,
99,,,,,,,,,,,
100,,,,,,,,,,,
101,,,,,,,,,,,
102,,,,,,,,,,,
103,,,,,,,,,,,
104,,,,,,,,,,,
105,,,,,,,,,,,
0,,,,,,,,,,,
1,,,,,,,,,,,
2,,,,,,,,,,,
3,,,,,,,,,,,
4,,,,,,,,,,,
5,,,,,,,,,,,
6,,,,,,,,,,,
7,,,,,,,,,,,
8,,,,,,,,,,,
9,,,,,,,,,,,
10,,,,,,,,,,,
11,,,,,,,,,,,
12,,,,,,,,,,,
13,,,,,,,,,,,
14,,,,,,,,,,,
15,,,,,,,,,,,
16,,,,,,,,,,,
17,,,,,,,,,,,
18,,,,,,,,,,,
19,,,,,,,,,,,
20,,,,,,,,,,,
21,,,,,,,,,,,
22,,,,,,,,,,,
23,,,,,,,,,,,
24,,,,,,,,,,,
25,,,,,,,,,,,
26,,,,,,,,,,,
27,,,,,,,,,,,
28,,,,,,,,,,,
29,,,,,,,,,,,
30,,,,,,,,,,,
31,,,,,,,,,,,
32,,,,,,,,,,,
33,,,,,,,,,,,
34,,,,,,,,,,,
35,,,,,,,,,,,
36,,,,,,,,,,,
37,,,,,,,,,,,
38,,,,,,,,,,,
39,,,,,,,,,,,
40,,,,,,,,,,,
41,,,,,,,,,,,
42,,,,,,,,,,,
43,,,,,,,,,,,
44,,,,,,,,,,,
45,,,,,,,,,,,
46,,,,,,,,,,,
47,,,,,,,,,,,
48,,,,,,,,,,,
49,,,,,,,,,,,
50,,,,,,,,,,,
51,,,,,,,,,,,
52,,,,,,,,,,,
53,,,,,,,,,,,
54,,,,,,,,,,,
55,,,,,,,,,,,
56,,,,,,,,,,,
57,,,,,,,,,,,
58,,,,,,,,,,,
59,,,,,,,,,,,
60,,,,,,,,,,,
61,,,,,,,,,,,
62,,,,,,,,,,,
63,,,,,,,,,,,
64,,,,,,,,,,,
65,,,,,,,,,,,
66,,,,,,,,,,,
67,,,,,,,,,,,
68,,,,,,,,,,,
69,,,,,,,,,,,
70,,,,,,,,,,,
71,,,,,,,,,,,
72,,,,,,,,,,,
73,,,,,,,,,,,
74,,,,,,,,,,,
75,,,,,,,,,,,
76,,,,,,,,,,,
77,,,,,,,,,,,
78,,,,,,,,,,,
79,,,,,,,,,,,
80,,,,,,,,,,,
81,,,,,,,,,,,
82,,,,,,,,,,,
83,,,,,,,,,,,
84,,,,,,,,,,,
85,,,,,,,,,,,
86,,,,,,,,,,,
87,,,,,,,,,,,
88,,,,,,,,,,,
89,,,,,,,,,,,
90,,,,,,,,,,,
91,,,,,,,,,,,
92,,,,,,,,,,,
93,,,,,,,,,,,
94,,,,,,,,,,,
95,,,,,,,,,,,
96,,,,,,,,,,,
97,,,,,,,,,,,
98,,,,,,,,,,,
99,,,,,,,,,,,
100,,,,,,,,,,,
101,,,,,,,,,,,
102,,,,,,,,,,,
103,,,,,,,,,,,
104,,,,,,,,,,,
105,,,,,,,,,,,
106,,,,,,,,,,,
107,,,,,,,,,,,
108,,,,,,,,,,,
109,,,,,,,,,,,
110,,,,,,,,,,,
111,,,,,,,,,,,
112,,,,,,,,,,,
113,,,,,,,,,,,
114,,,,,,,,,,,
115,,,,,,,,,,,
116,,,,,,,,,,,
117,,,,,,,,,,,
118,,,,,,,,,,,
119,,,,,,,,,,,
120,,,,,,,,,,,
121,,,,,,,,,,,
122,,,,,,,,,,,
123,,,,,,,,,,,
124,,,,,,,,,,,
125,,,,,,,,,,,
126,,,,,,,,,,,
127,,,,,,,,,,,
128,,,,,,,,,,,
129,,,,,,,,,,,
130,,,,,,,,,,,
131,,,,,,,,,,,
132,,,,,,,,,,,
133,,,,,,,,,,,
134,,,,,,,,,,,
135,,,,,,,,,,,
136,,,,,,,,,,,
137,,,,,,,,,,,
138,,,,,,,,,,,
139,,,,,,,,,,,
140,,,,,,,,,,,
141,,,,,,,,,,,
142,,,,,,,,,,,
143,,,,,,,,,,,
0,SoumithraChattergee_1.jpg,122,88,102,136,apunsansar1,Soumitra_Chatterjee,MALE,ANGER,MIDDLE,RIGHT
1,SoumithraChattergee_10.jpg,100,111,73,83,apunsansar1,Soumitra_Chatterjee,MALE,NEUTRAL,MIDDLE,DOWN
2,SoumithraChattergee_11.jpg,152,97,83,99,apunsansar1,Soumitra_Chatterjee,MALE,NEUTRAL,MIDDLE,FRONTAL
3,SoumithraChattergee_14.jpg,141,97,86,109,apunsansar1,Soumitra_Chatterjee,MALE,NEUTRAL,MIDDLE,LEFT
4,SoumithraChattergee_15.jpg,169,86,92,120,apunsansar1,Soumitra_Chatterjee,MALE,HAPPINESS,MIDDLE,LEFT
5,SoumithraChattergee_2.jpg,144,100,108,137,apunsansar1,Soumitra_Chatterjee,MALE,SADNESS,MIDDLE,LEFT
6,SoumithraChattergee_21.jpg,156,96,129,166,apunsansar1,Soumitra_Chatterjee,MALE,HAPPINESS,MIDDLE,LEFT
7,SoumithraChattergee_23.jpg,130,110,135,174,apunsansar1,Soumitra_Chatterjee,MALE,HAPPINESS,MIDDLE,LEFT
8,SoumithraChattergee_24.jpg,201,160,115,147,apunsansar1,Soumitra_Chatterjee,MALE,HAPPINESS,MIDDLE,UP
9,SoumithraChattergee_25.jpg,161,169,131,165,apunsansar1,Soumitra_Chatterjee,MALE,HAPPINESS,MIDDLE,RIGHT
10,SoumithraChattergee_3.jpg,82,98,114,138,apunsansar1,Soumitra_Chatterjee,MALE,ANGER,MIDDLE,RIGHT
11,SoumithraChattergee_30.jpg,201,201,111,126,apunsansar1,Soumitra_Chatterjee,MALE,HAPPINESS,MIDDLE,UP
12,SoumithraChattergee_6.jpg,214,110,65,77,apunsansar1,Soumitra_Chatterjee,MALE,SADNESS,MIDDLE,DOWN
13,SoumithraChattergee_7.jpg,157,76,71,79,apunsansar1,Soumitra_Chatterjee,MALE,SADNESS,MIDDLE,DOWN
14,SoumithraChattergee_8.jpg,159,83,70,76,apunsansar1,Soumitra_Chatterjee,MALE,SADNESS,MIDDLE,DOWN
15,SoumithraChattergee_9.jpg,76,131,64,77,apunsansar1,Soumitra_Chatterjee,MALE,SADNESS,MIDDLE,DOWN
0,Innocent_1.jpg,172,129,18,25,Dhwani,Innocent,MALE,NEUTRAL,MIDDLE,LEFT
